timestamp,change,NI,EI,SI,WI,NO,EO,SO,WO,N_TL,E_TL,S_TL,W_TL
201.0,0.0,0.01736111111111111,0.005787037037037037,0.03472222222222222,0.011574074074074073,0.023364485981308414,0.0,0.07009345794392524,0.0,0.0,0.0,1.0,0.0
204.0,1.0,0.023148148148148147,0.005787037037037037,0.028935185185185182,0.011574074074074073,0.0,0.023364485981308414,0.04672897196261683,0.0,1.0,0.0,0.0,0.0
207.0,0.0,0.023148148148148147,0.011574074074074073,0.028935185185185182,0.011574074074074073,0.0,0.023364485981308414,0.023364485981308414,0.0,1.0,0.0,0.0,0.0
210.0,0.0,0.01736111111111111,0.011574074074074073,0.028935185185185182,0.011574074074074073,0.023364485981308414,0.023364485981308414,0.0,0.023364485981308414,1.0,0.0,0.0,0.0
213.0,0.0,0.01736111111111111,0.011574074074074073,0.028935185185185182,0.01736111111111111,0.023364485981308414,0.0,0.023364485981308414,0.023364485981308414,1.0,0.0,0.0,0.0
216.0,1.0,0.011574074074074073,0.011574074074074073,0.028935185185185182,0.01736111111111111,0.0,0.0,0.023364485981308414,0.023364485981308414,0.0,0.0,1.0,0.0
219.0,0.0,0.01736111111111111,0.011574074074074073,0.023148148148148147,0.01736111111111111,0.0,0.0,0.023364485981308414,0.0,0.0,0.0,1.0,0.0
222.0,0.0,0.01736111111111111,0.011574074074074073,0.023148148148148147,0.01736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225.0,0.0,0.023148148148148147,0.011574074074074073,0.01736111111111111,0.01736111111111111,0.0,0.023364485981308414,0.0,0.023364485981308414,0.0,0.0,1.0,0.0
228.0,1.0,0.023148148148148147,0.011574074074074073,0.011574074074074073,0.01736111111111111,0.0,0.023364485981308414,0.0,0.023364485981308414,0.0,0.0,0.0,1.0
231.0,0.0,0.023148148148148147,0.011574074074074073,0.011574074074074073,0.011574074074074073,0.0,0.023364485981308414,0.0,0.04672897196261683,0.0,0.0,0.0,1.0
234.0,0.0,0.028935185185185182,0.011574074074074073,0.011574074074074073,0.005787037037037037,0.0,0.023364485981308414,0.0,0.04672897196261683,0.0,0.0,0.0,1.0
237.0,0.0,0.028935185185185182,0.011574074074074073,0.011574074074074073,0.005787037037037037,0.0,0.04672897196261683,0.023364485981308414,0.04672897196261683,0.0,0.0,0.0,1.0
240.0,1.0,0.028935185185185182,0.011574074074074073,0.011574074074074073,0.005787037037037037,0.023364485981308414,0.04672897196261683,0.023364485981308414,0.04672897196261683,0.0,1.0,0.0,0.0
243.0,0.0,0.03472222222222222,0.011574074074074073,0.011574074074074073,0.005787037037037037,0.023364485981308414,0.04672897196261683,0.0,0.04672897196261683,0.0,1.0,0.0,0.0
246.0,0.0,0.03472222222222222,0.011574074074074073,0.011574074074074073,0.005787037037037037,0.0,0.04672897196261683,0.0,0.04672897196261683,0.0,1.0,0.0,0.0
249.0,0.0,0.03472222222222222,0.005787037037037037,0.011574074074074073,0.005787037037037037,0.0,0.04672897196261683,0.023364485981308414,0.04672897196261683,0.0,1.0,0.0,0.0
252.0,1.0,0.03472222222222222,0.005787037037037037,0.011574074074074073,0.005787037037037037,0.0,0.04672897196261683,0.04672897196261683,0.04672897196261683,1.0,0.0,0.0,0.0
255.0,0.0,0.028935185185185182,0.005787037037037037,0.011574074074074073,0.005787037037037037,0.0,0.04672897196261683,0.04672897196261683,0.04672897196261683,1.0,0.0,0.0,0.0
258.0,0.0,0.028935185185185182,0.005787037037037037,0.011574074074074073,0.011574074074074073,0.0,0.04672897196261683,0.04672897196261683,0.04672897196261683,1.0,0.0,0.0,0.0
261.0,0.0,0.023148148148148147,0.005787037037037037,0.011574074074074073,0.011574074074074073,0.0,0.04672897196261683,0.07009345794392524,0.07009345794392524,1.0,0.0,0.0,0.0
264.0,1.0,0.01736111111111111,0.011574074074074073,0.011574074074074073,0.01736111111111111,0.0,0.04672897196261683,0.09345794392523366,0.07009345794392524,0.0,0.0,1.0,0.0
267.0,0.0,0.01736111111111111,0.011574074074074073,0.011574074074074073,0.01736111111111111,0.0,0.04672897196261683,0.09345794392523366,0.07009345794392524,0.0,0.0,1.0,0.0
270.0,0.0,0.01736111111111111,0.011574074074074073,0.005787037037037037,0.01736111111111111,0.0,0.04672897196261683,0.09345794392523366,0.07009345794392524,0.0,0.0,1.0,0.0
273.0,0.0,0.01736111111111111,0.011574074074074073,0.005787037037037037,0.01736111111111111,0.023364485981308414,0.07009345794392524,0.09345794392523366,0.07009345794392524,0.0,0.0,1.0,0.0
276.0,1.0,0.01736111111111111,0.011574074074074073,0.005787037037037037,0.01736111111111111,0.023364485981308414,0.07009345794392524,0.09345794392523366,0.07009345794392524,1.0,0.0,0.0,0.0
279.0,0.0,0.011574074074074073,0.011574074074074073,0.005787037037037037,0.01736111111111111,0.023364485981308414,0.07009345794392524,0.09345794392523366,0.07009345794392524,1.0,0.0,0.0,0.0
282.0,0.0,0.011574074074074073,0.011574074074074073,0.005787037037037037,0.01736111111111111,0.023364485981308414,0.07009345794392524,0.09345794392523366,0.07009345794392524,1.0,0.0,0.0,0.0
285.0,0.0,0.005787037037037037,0.011574074074074073,0.005787037037037037,0.01736111111111111,0.023364485981308414,0.09345794392523366,0.09345794392523366,0.07009345794392524,1.0,0.0,0.0,0.0
288.0,1.0,0.0,0.011574074074074073,0.011574074074074073,0.01736111111111111,0.023364485981308414,0.09345794392523366,0.11682242990654207,0.09345794392523366,0.0,0.0,0.0,1.0
291.0,0.0,0.0,0.011574074074074073,0.011574074074074073,0.011574074074074073,0.023364485981308414,0.09345794392523366,0.11682242990654207,0.09345794392523366,0.0,0.0,0.0,1.0
294.0,0.0,0.0,0.011574074074074073,0.011574074074074073,0.011574074074074073,0.023364485981308414,0.09345794392523366,0.11682242990654207,0.09345794392523366,0.0,0.0,0.0,1.0
297.0,0.0,0.005787037037037037,0.011574074074074073,0.011574074074074073,0.011574074074074073,0.04672897196261683,0.09345794392523366,0.11682242990654207,0.09345794392523366,0.0,0.0,0.0,1.0
300.0,1.0,0.005787037037037037,0.011574074074074073,0.011574074074074073,0.011574074074074073,0.04672897196261683,0.09345794392523366,0.11682242990654207,0.09345794392523366,0.0,1.0,0.0,0.0
